shipment_id,supplier_id,warehouse_name,shipment_date,delivery_date,quantity_shipped,transportation_cost,shipment_status,product_category
9027,437,Ware House C,2026-05-12,2026-05-19,71,6044,Cancelled,Pharma
9028,286,Ware House E,2026-05-14,2026-05-15,35,2299,Delayed,FMCG
9029,240,Ware House C,2026-05-12,2026-05-13,100,7776,Delivered,Pharma
9030,427,Ware House A,2026-06-01,2026-06-04,88,7949,Delivered,Electronics
9031,109,Ware House C,2026-05-06,2026-05-15,31,8716,Cancelled,Automotive
9032,203,Ware House C,2026-06-02,2026-06-04,77,5262,Delivered,Pharma
9033,392,Ware House B,2026-05-24,2026-05-25,84,6382,Delayed,FMCG
9034,476,Ware House B,2026-05-07,2026-05-15,33,4323,Delivered,Electronics
9035,481,Ware House A,2026-06-04,2026-06-07,84,117,Delivered,Automotive
9036,107,Ware House A,2026-05-16,2026-05-23,73,824,Cancelled,FMCG
9037,99,Ware House E,2026-05-08,2026-05-13,52,5092,Delivered,Automotive
9038,10,Ware House B,2026-05-06,2026-05-13,61,1202,In Transit,Industrial
9039,437,Ware House E,2026-05-28,2026-06-07,64,4539,In Transit,Automotive
9040,216,Ware House C,2026-05-15,2026-05-22,36,5776,Delayed,FMCG
9041,35,Ware House A,2026-05-15,2026-05-21,54,991,Delayed,Electronics
9042,410,Ware House B,2026-05-25,2026-06-01,27,132,Delivered,FMCG
9043,58,Ware House B,2026-05-10,2026-05-12,80,9542,Delayed,Automotive
9044,181,Ware House C,2026-05-18,2026-05-27,97,8447,Delivered,Electronics
9045,277,Ware House A,2026-05-22,2026-05-30,51,8915,Delivered,Automotive
9046,90,Ware House E,2026-05-14,2026-05-17,99,6830,Cancelled,FMCG
9047,377,Ware House C,2026-05-14,2026-05-15,30,1887,In Transit,Industrial
9048,161,Ware House A,2026-05-09,2026-05-11,25,6579,Cancelled,FMCG
9049,406,Ware House E,2026-05-11,2026-05-21,55,9902,Delivered,Industrial
9050,202,Ware House C,2026-05-11,2026-05-21,78,7920,Delayed,Electronics
9051,369,Ware House E,2026-06-02,2026-06-07,28,9181,Cancelled,FMCG
9052,219,Ware House C,2026-05-27,2026-06-02,44,3930,Delivered,FMCG
9053,100,Ware House B,2026-05-14,2026-05-18,25,820,Delayed,Pharma
9054,443,Ware House C,2026-06-02,2026-06-09,20,6336,Cancelled,Electronics
9055,484,Ware House D,2026-05-28,2026-06-02,45,3076,Delivered,FMCG
9056,52,Ware House E,2026-05-06,2026-05-14,51,3895,Delivered,Pharma
9057,96,Ware House A,2026-05-20,2026-05-26,27,6226,Delayed,FMCG
9058,140,Ware House D,2026-05-21,2026-05-31,87,7995,Delivered,Industrial
9059,224,Ware House E,2026-05-11,2026-05-13,69,5149,Cancelled,Industrial
9060,5,Ware House C,2026-05-19,2026-05-20,49,1738,Cancelled,Automotive
9061,8,Ware House D,2026-05-06,2026-05-10,74,9748,Delivered,Industrial
9062,193,Ware House A,2026-05-20,2026-05-22,17,1792,Cancelled,FMCG
9063,43,Ware House A,2026-05-07,2026-05-10,63,2836,Delayed,FMCG
9064,20,Ware House B,2026-06-03,2026-06-10,5,4651,Cancelled,FMCG
9065,450,Ware House B,2026-06-02,2026-06-06,77,7176,Delayed,Electronics
9066,483,Ware House D,2026-05-13,2026-05-23,50,7048,Cancelled,FMCG
9067,101,Ware House D,2026-05-29,2026-06-07,13,3227,Delayed,Electronics
9068,178,Ware House D,2026-05-08,2026-05-17,89,2981,Delivered,Industrial
9069,12,Ware House D,2026-05-18,2026-05-24,78,510,In Transit,Automotive
9070,8,Ware House A,2026-05-17,2026-05-20,91,9311,In Transit,Automotive
9071,52,Ware House E,2026-05-17,2026-05-24,36,4368,Delivered,Industrial
9072,201,Ware House A,2026-05-22,2026-05-26,86,4878,Delayed,Pharma
9073,375,Ware House B,2026-05-29,2026-06-08,26,9415,Cancelled,Industrial
9074,491,Ware House A,2026-06-04,2026-06-12,94,7494,Delayed,FMCG
9075,405,Ware House D,2026-05-15,2026-05-20,8,4787,In Transit,Electronics
9076,90,Ware House B,2026-05-14,2026-05-19,19,183,Delivered,FMCG
9077,272,Ware House D,2026-05-29,2026-06-01,42,1257,Delayed,Automotive
9078,295,Ware House B,2026-05-24,2026-05-28,51,4485,In Transit,FMCG
9079,292,Ware House C,2026-05-10,2026-05-11,15,3073,Delivered,FMCG
9080,465,Ware House A,2026-05-06,2026-05-10,68,536,Delivered,Electronics
9081,475,Ware House B,2026-05-29,2026-06-08,74,9221,Delayed,Industrial
9082,471,Ware House E,2026-05-22,2026-05-26,88,8692,Delayed,Industrial
9083,108,Ware House A,2026-05-29,2026-05-31,79,8958,Delivered,Industrial
9084,82,Ware House A,2026-06-03,2026-06-05,84,1148,In Transit,Pharma
9085,376,Ware House A,2026-05-14,2026-05-17,86,4125,Cancelled,Automotive
9086,397,Ware House E,2026-05-20,2026-05-27,32,6825,Delivered,FMCG
9087,485,Ware House B,2026-05-24,2026-05-28,82,8756,Delivered,Automotive
9088,267,Ware House A,2026-05-23,2026-06-01,67,9219,Cancelled,Automotive
9089,370,Ware House D,2026-05-26,2026-05-28,63,4043,Delayed,Automotive
9090,113,Ware House D,2026-05-17,2026-05-20,30,7691,Cancelled,FMCG
9091,319,Ware House C,2026-05-18,2026-05-20,79,3201,Cancelled,FMCG
9092,217,Ware House C,2026-05-21,2026-05-30,21,1257,Delayed,Industrial
9093,443,Ware House A,2026-05-31,2026-06-01,78,9915,Delivered,Industrial
9094,106,Ware House B,2026-05-30,2026-06-05,51,9992,In Transit,Pharma
9095,30,Ware House B,2026-05-31,2026-06-08,8,5923,Delayed,Industrial
9096,380,Ware House C,2026-05-25,2026-06-04,45,4761,Cancelled,Pharma
9097,68,Ware House A,2026-05-07,2026-05-15,69,1910,In Transit,Industrial
9098,404,Ware House D,2026-05-12,2026-05-13,45,2368,Delivered,Industrial
9099,133,Ware House B,2026-05-13,2026-05-20,36,7799,Delivered,FMCG
9100,457,Ware House C,2026-05-27,2026-06-03,89,9349,Delivered,Industrial
9101,260,Ware House E,2026-05-09,2026-05-14,12,2437,Cancelled,Industrial
9102,65,Ware House B,2026-05-09,2026-05-18,2,3924,Delivered,FMCG
9103,239,Ware House A,2026-05-08,2026-05-13,82,3322,Delayed,Pharma
9104,92,Ware House B,2026-05-27,2026-05-31,30,7298,Delayed,FMCG
9105,388,Ware House D,2026-05-16,2026-05-22,29,5329,Delivered,Industrial
9106,485,Ware House C,2026-05-11,2026-05-17,81,1806,Cancelled,Automotive
9107,173,Ware House D,2026-05-20,2026-05-30,79,2845,Delivered,FMCG
9108,211,Ware House B,2026-05-31,2026-06-01,100,6996,In Transit,Automotive
9109,296,Ware House A,2026-05-13,2026-05-17,99,2065,Delivered,FMCG
9110,348,Ware House E,2026-05-23,2026-05-26,36,8682,In Transit,Industrial
9111,78,Ware House C,2026-05-13,2026-05-21,3,3821,Delivered,Electronics
9112,81,Ware House E,2026-05-16,2026-05-26,40,2545,Delivered,Industrial
9113,18,Ware House D,2026-06-03,2026-06-07,94,2664,In Transit,Pharma
9114,332,Ware House E,2026-05-31,2026-06-03,17,7025,Delayed,FMCG
9115,21,Ware House A,2026-05-29,2026-06-01,24,9267,Cancelled,FMCG
9116,488,Ware House E,2026-05-13,2026-05-14,82,8454,Delivered,FMCG
9117,356,Ware House D,2026-05-08,2026-05-17,78,2734,Cancelled,Automotive
9118,30,Ware House B,2026-05-12,2026-05-22,10,3242,Delivered,Pharma
9119,150,Ware House E,2026-05-21,2026-05-29,29,9270,In Transit,Electronics
9120,23,Ware House B,2026-05-13,2026-05-21,77,6360,Cancelled,Automotive
9121,497,Ware House A,2026-05-28,2026-05-30,86,5693,Cancelled,Industrial
9122,166,Ware House C,2026-05-22,2026-05-29,62,3459,Delivered,Automotive
9123,419,Ware House B,2026-05-15,2026-05-20,80,9229,In Transit,Automotive
9124,339,Ware House B,2026-05-25,2026-06-04,49,3536,In Transit,Pharma
9125,210,Ware House C,2026-05-20,2026-05-21,77,2193,Cancelled,Industrial
9126,306,Ware House D,2026-05-08,2026-05-10,73,995,Cancelled,FMCG
9127,147,Ware House D,2026-05-29,2026-06-06,61,2683,Delayed,Pharma
9128,328,Ware House A,2026-05-11,2026-05-19,71,191,Delayed,Electronics
9129,260,Ware House B,2026-05-09,2026-05-11,35,942,Delayed,Industrial
9130,229,Ware House B,2026-06-03,2026-06-08,9,148,In Transit,Automotive
9131,89,Ware House D,2026-05-24,2026-05-25,53,1485,In Transit,Electronics
9132,146,Ware House A,2026-05-17,2026-05-25,7,2626,In Transit,Pharma
9133,406,Ware House C,2026-05-25,2026-06-02,75,4265,In Transit,Automotive
9134,267,Ware House D,2026-05-20,2026-05-21,43,5016,Delivered,FMCG
9135,223,Ware House C,2026-05-28,2026-06-07,10,6316,Delayed,Industrial
9136,92,Ware House C,2026-05-13,2026-05-16,47,8364,Cancelled,FMCG
9137,161,Ware House D,2026-05-18,2026-05-20,9,8085,Delayed,Industrial
9138,336,Ware House A,2026-05-12,2026-05-13,14,824,Delayed,Automotive
9139,281,Ware House B,2026-05-28,2026-05-31,55,8954,Cancelled,FMCG
9140,278,Ware House E,2026-05-22,2026-05-26,51,2997,Cancelled,Pharma
9141,369,Ware House A,2026-05-23,2026-05-25,32,6649,Delayed,Automotive
9142,340,Ware House A,2026-05-15,2026-05-18,8,6437,In Transit,Automotive
9143,2,Ware House A,2026-05-26,2026-05-28,49,2522,Delivered,Electronics
9144,253,Ware House E,2026-06-03,2026-06-12,90,7656,In Transit,Pharma
9145,289,Ware House A,2026-06-03,2026-06-09,45,3919,Cancelled,Electronics
9146,296,Ware House A,2026-05-10,2026-05-12,77,4135,Delivered,FMCG
9147,420,Ware House E,2026-05-10,2026-05-14,93,2485,Delayed,Electronics
9148,170,Ware House A,2026-05-20,2026-05-26,15,8885,Cancelled,FMCG
9149,402,Ware House E,2026-05-18,2026-05-20,15,5353,Delayed,Automotive
9150,205,Ware House D,2026-06-01,2026-06-08,84,8253,In Transit,FMCG
9151,210,Ware House C,2026-05-06,2026-05-16,14,4934,Delayed,Automotive
9152,485,Ware House C,2026-05-23,2026-05-30,2,3945,Delayed,Industrial
9153,407,Ware House E,2026-05-29,2026-06-08,94,2260,In Transit,Pharma
9154,367,Ware House B,2026-05-27,2026-05-28,69,7821,In Transit,Pharma
9155,249,Ware House A,2026-05-21,2026-05-24,72,7655,In Transit,Pharma
9156,245,Ware House A,2026-05-11,2026-05-17,21,6003,In Transit,Industrial
9157,500,Ware House B,2026-05-20,2026-05-21,32,6865,Delayed,Automotive
9158,405,Ware House C,2026-05-12,2026-05-13,14,9035,In Transit,Industrial
9159,205,Ware House D,2026-05-25,2026-06-02,5,1789,Delivered,Automotive
9160,395,Ware House A,2026-05-27,2026-06-05,60,4473,Cancelled,Pharma
9161,406,Ware House A,2026-05-17,2026-05-21,44,1177,Delivered,Electronics
9162,54,Ware House C,2026-06-02,2026-06-07,7,159,Delivered,Electronics
9163,236,Ware House A,2026-05-28,2026-05-31,88,8151,Delivered,Automotive
9164,38,Ware House E,2026-06-04,2026-06-07,15,4780,In Transit,Electronics
9165,213,Ware House A,2026-05-25,2026-05-30,85,228,Delivered,Pharma
9166,64,Ware House D,2026-05-31,2026-06-06,4,6226,Delayed,Pharma
9167,160,Ware House D,2026-05-09,2026-05-17,28,5970,Delivered,Industrial
9168,372,Ware House B,2026-05-11,2026-05-14,3,1420,Delivered,Automotive
9169,190,Ware House B,2026-05-19,2026-05-21,13,3406,Cancelled,Pharma
9170,47,Ware House C,2026-05-11,2026-05-16,46,2697,Delivered,Pharma
9171,112,Ware House A,2026-05-18,2026-05-23,2,7709,Delivered,Electronics
9172,382,Ware House B,2026-05-26,2026-06-01,30,615,In Transit,Electronics
9173,401,Ware House C,2026-06-04,2026-06-06,83,5666,In Transit,Automotive
9174,500,Ware House C,2026-05-12,2026-05-22,58,8301,In Transit,Industrial
9175,75,Ware House A,2026-05-27,2026-05-30,19,271,Cancelled,Pharma
9176,204,Ware House E,2026-05-26,2026-05-29,38,5060,Cancelled,Industrial
9177,379,Ware House B,2026-05-25,2026-05-28,55,8295,Delayed,Automotive
9178,281,Ware House C,2026-05-10,2026-05-16,2,9088,Delayed,FMCG
9179,185,Ware House B,2026-06-01,2026-06-11,19,6377,Cancelled,FMCG
9180,257,Ware House E,2026-05-29,2026-06-01,49,6736,Cancelled,Automotive
9181,396,Ware House D,2026-06-04,2026-06-13,13,7185,Cancelled,Pharma
9182,477,Ware House E,2026-05-18,2026-05-23,1,8407,Delayed,FMCG
9183,101,Ware House C,2026-05-20,2026-05-24,67,282,In Transit,Pharma
9184,121,Ware House A,2026-05-10,2026-05-14,90,6657,Delayed,Pharma
9185,235,Ware House B,2026-05-09,2026-05-16,28,778,In Transit,Pharma
9186,177,Ware House B,2026-05-26,2026-05-30,54,6922,Delayed,Automotive
9187,197,Ware House C,2026-06-03,2026-06-13,49,853,In Transit,Electronics
9188,424,Ware House B,2026-05-29,2026-06-01,41,8134,Delivered,Automotive
9189,119,Ware House A,2026-05-20,2026-05-27,92,5222,Cancelled,Industrial
9190,218,Ware House D,2026-05-22,2026-05-26,89,8762,Delayed,Electronics
9191,61,Ware House A,2026-05-08,2026-05-17,74,9808,Delayed,Pharma
9192,243,Ware House E,2026-05-11,2026-05-21,39,6050,Cancelled,Automotive
9193,150,Ware House B,2026-05-13,2026-05-21,19,8645,Delivered,Electronics
9194,220,Ware House B,2026-05-27,2026-06-06,7,4015,In Transit,FMCG
9195,209,Ware House B,2026-05-28,2026-06-02,78,219,Cancelled,Pharma
9196,162,Ware House B,2026-05-31,2026-06-08,7,6987,Cancelled,Automotive
9197,413,Ware House B,2026-05-14,2026-05-24,75,640,In Transit,Automotive
9198,445,Ware House C,2026-05-21,2026-05-23,17,2921,Delayed,FMCG
9199,40,Ware House C,2026-05-08,2026-05-18,96,4078,Cancelled,Industrial
9200,143,Ware House A,2026-05-09,2026-05-19,95,5183,Cancelled,Electronics
9201,138,Ware House B,2026-05-06,2026-05-14,13,8795,In Transit,Electronics
9202,107,Ware House B,2026-05-26,2026-05-29,28,5216,Delivered,Automotive
9203,39,Ware House E,2026-05-14,2026-05-18,97,4642,Delivered,Automotive
9204,168,Ware House D,2026-05-08,2026-05-13,30,426,Delayed,Pharma
9205,334,Ware House A,2026-05-24,2026-05-31,25,3175,In Transit,FMCG
9206,467,Ware House B,2026-05-14,2026-05-18,47,9602,Delivered,FMCG
9207,327,Ware House B,2026-05-19,2026-05-24,20,9002,In Transit,Electronics
9208,282,Ware House A,2026-05-24,2026-05-31,97,6143,In Transit,Electronics
9209,491,Ware House C,2026-05-24,2026-05-31,83,5240,Delivered,FMCG
9210,332,Ware House B,2026-06-01,2026-06-10,86,1782,Cancelled,Automotive
9211,297,Ware House B,2026-05-30,2026-06-06,1,6234,Cancelled,FMCG
9212,303,Ware House C,2026-05-10,2026-05-11,20,4942,Delivered,Electronics
9213,57,Ware House A,2026-05-07,2026-05-11,61,3079,In Transit,Pharma
9214,235,Ware House E,2026-05-24,2026-05-25,45,6194,In Transit,Electronics
9215,484,Ware House E,2026-05-17,2026-05-27,72,8685,Delayed,Pharma
9216,28,Ware House E,2026-05-09,2026-05-12,8,1243,Delivered,Industrial
9217,39,Ware House E,2026-05-11,2026-05-14,11,6534,Cancelled,Automotive
9218,286,Ware House D,2026-05-15,2026-05-20,31,9917,Delayed,Electronics
9219,337,Ware House C,2026-05-30,2026-06-01,34,4841,Delayed,Automotive
9220,453,Ware House C,2026-05-19,2026-05-26,63,7875,Cancelled,Electronics
9221,213,Ware House E,2026-05-19,2026-05-29,74,6616,Cancelled,Automotive
9222,26,Ware House A,2026-05-08,2026-05-12,75,7953,Cancelled,Electronics
9223,196,Ware House D,2026-06-04,2026-06-10,36,925,In Transit,Pharma
9224,396,Ware House D,2026-05-21,2026-05-25,54,1424,Cancelled,Industrial
9225,141,Ware House E,2026-05-17,2026-05-18,65,3239,In Transit,Industrial
9226,168,Ware House A,2026-05-12,2026-05-13,72,1287,In Transit,Industrial
9227,77,Ware House E,2026-05-15,2026-05-17,16,5868,Delivered,Pharma
9228,330,Ware House E,2026-05-11,2026-05-15,58,2714,In Transit,Electronics
9229,79,Ware House B,2026-05-25,2026-05-29,43,8412,Delivered,Electronics
9230,190,Ware House E,2026-05-08,2026-05-16,24,4398,Cancelled,Industrial
9231,1,Ware House C,2026-05-08,2026-05-09,53,4347,Delayed,Electronics
9232,48,Ware House D,2026-05-12,2026-05-22,19,6662,Delayed,Pharma
9233,446,Ware House A,2026-05-20,2026-05-23,1,6259,Delayed,Industrial
9234,215,Ware House E,2026-05-20,2026-05-26,51,1592,Delivered,Pharma
9235,151,Ware House E,2026-05-11,2026-05-13,70,6600,In Transit,Pharma
9236,323,Ware House E,2026-05-07,2026-05-08,65,1099,Cancelled,Automotive
9237,65,Ware House E,2026-05-20,2026-05-24,35,8007,Cancelled,Industrial
9238,50,Ware House A,2026-05-26,2026-06-05,4,7196,Cancelled,Automotive
9239,376,Ware House E,2026-05-17,2026-05-20,61,7281,Delivered,Automotive
9240,144,Ware House B,2026-06-01,2026-06-02,32,9671,Cancelled,Automotive
9241,292,Ware House B,2026-05-19,2026-05-22,7,943,Cancelled,FMCG
9242,24,Ware House E,2026-05-24,2026-06-02,14,5446,In Transit,Electronics
9243,19,Ware House B,2026-05-24,2026-05-28,45,7735,Delayed,Industrial
9244,33,Ware House B,2026-06-04,2026-06-08,12,2274,Cancelled,Industrial
9245,180,Ware House C,2026-05-19,2026-05-23,45,2069,In Transit,Electronics
9246,140,Ware House A,2026-05-08,2026-05-12,34,8151,Delivered,Electronics
9247,435,Ware House E,2026-05-31,2026-06-02,47,8740,Delayed,Pharma
9248,404,Ware House D,2026-05-14,2026-05-16,89,2007,Delayed,Electronics
9249,376,Ware House A,2026-05-11,2026-05-17,2,5079,Delivered,Industrial
9250,183,Ware House D,2026-05-16,2026-05-23,25,6827,Delayed,Automotive
9251,300,Ware House C,2026-05-07,2026-05-11,48,808,Cancelled,FMCG
9252,205,Ware House A,2026-05-26,2026-05-31,99,8073,Delayed,Pharma
9253,401,Ware House D,2026-05-13,2026-05-14,47,4640,Delivered,Automotive
9254,466,Ware House B,2026-05-16,2026-05-25,81,7270,Delivered,Pharma
9255,149,Ware House C,2026-05-08,2026-05-15,65,9137,Cancelled,Automotive
9256,265,Ware House C,2026-05-07,2026-05-15,98,347,Delivered,FMCG
9257,143,Ware House D,2026-05-21,2026-05-24,47,8164,In Transit,Electronics
9258,194,Ware House A,2026-05-27,2026-06-04,91,580,Delivered,Electronics
9259,34,Ware House A,2026-05-31,2026-06-02,3,9176,In Transit,Industrial
9260,458,Ware House A,2026-05-21,2026-05-28,99,8733,In Transit,FMCG
9261,296,Ware House A,2026-05-20,2026-05-30,100,5177,In Transit,Pharma
9262,368,Ware House B,2026-05-09,2026-05-19,36,5081,Delayed,Industrial
9263,124,Ware House C,2026-06-01,2026-06-11,51,7649,In Transit,Automotive
9264,161,Ware House C,2026-05-26,2026-05-27,22,3216,Delivered,Pharma
9265,185,Ware House D,2026-05-22,2026-05-30,4,1517,Delayed,FMCG
9266,178,Ware House E,2026-05-22,2026-05-24,50,4141,Delayed,Pharma
9267,99,Ware House B,2026-05-22,2026-05-29,78,5774,Cancelled,Automotive
9268,48,Ware House E,2026-05-31,2026-06-05,34,6419,Cancelled,Electronics
9269,337,Ware House B,2026-05-15,2026-05-24,40,5742,Delayed,Electronics
9270,345,Ware House C,2026-05-26,2026-05-30,57,6722,In Transit,Electronics
9271,252,Ware House E,2026-05-27,2026-06-03,5,3481,Cancelled,FMCG
9272,294,Ware House A,2026-05-20,2026-05-28,77,1970,Cancelled,Electronics
9273,422,Ware House C,2026-05-12,2026-05-21,98,6776,Delivered,Industrial
9274,219,Ware House A,2026-05-09,2026-05-13,20,347,Delayed,Automotive
9275,76,Ware House C,2026-05-23,2026-05-28,66,6232,Cancelled,FMCG
9276,25,Ware House B,2026-05-17,2026-05-26,90,6401,In Transit,Industrial
9277,188,Ware House E,2026-05-18,2026-05-24,34,3932,Delayed,Industrial
9278,329,Ware House C,2026-06-03,2026-06-04,8,7004,Cancelled,FMCG
9279,26,Ware House D,2026-05-20,2026-05-29,24,8755,Cancelled,FMCG
9280,101,Ware House E,2026-05-30,2026-06-07,69,4178,Delayed,Industrial
9281,495,Ware House B,2026-05-14,2026-05-21,8,4833,Delivered,Industrial
9282,78,Ware House C,2026-06-01,2026-06-10,39,8402,Delayed,Pharma
9283,293,Ware House C,2026-05-19,2026-05-28,100,7590,In Transit,Automotive
9284,199,Ware House E,2026-05-16,2026-05-24,41,4317,Delivered,Industrial
9285,326,Ware House A,2026-05-20,2026-05-30,69,8499,Delivered,Industrial
9286,176,Ware House E,2026-05-26,2026-05-30,57,5419,In Transit,Electronics
9287,404,Ware House E,2026-05-21,2026-05-27,64,4201,Delayed,Automotive
9288,209,Ware House E,2026-05-21,2026-05-26,72,3293,Delivered,Industrial
9289,456,Ware House A,2026-05-28,2026-06-02,25,8070,Delivered,FMCG
9290,354,Ware House D,2026-05-22,2026-05-31,12,8264,In Transit,Automotive
9291,411,Ware House D,2026-05-17,2026-05-26,97,6379,In Transit,Automotive
9292,49,Ware House E,2026-05-25,2026-05-28,65,4629,Cancelled,Automotive
9293,103,Ware House A,2026-05-30,2026-06-09,56,4131,In Transit,Automotive
9294,206,Ware House D,2026-05-23,2026-05-26,78,2766,Delivered,FMCG
9295,187,Ware House C,2026-05-09,2026-05-19,70,8165,In Transit,Industrial
9296,43,Ware House C,2026-05-18,2026-05-25,99,2043,Delivered,Electronics
9297,380,Ware House A,2026-05-10,2026-05-16,21,2423,Delivered,Pharma
9298,234,Ware House A,2026-06-01,2026-06-08,9,2180,Cancelled,Pharma
9299,210,Ware House B,2026-06-01,2026-06-05,18,6613,Cancelled,Automotive
9300,413,Ware House D,2026-06-01,2026-06-08,11,6750,Delivered,FMCG
9301,112,Ware House E,2026-05-19,2026-05-24,45,1695,Delivered,Pharma
9302,457,Ware House C,2026-05-27,2026-05-31,86,9833,In Transit,Industrial
9303,10,Ware House D,2026-05-20,2026-05-24,32,2247,Delivered,Pharma
9304,19,Ware House A,2026-05-11,2026-05-17,87,4652,Cancelled,Industrial
9305,45,Ware House E,2026-06-02,2026-06-06,93,1469,Cancelled,Industrial
9306,45,Ware House A,2026-05-22,2026-05-26,16,835,Cancelled,FMCG
9307,46,Ware House C,2026-05-30,2026-06-03,90,6789,In Transit,FMCG
9308,297,Ware House A,2026-05-11,2026-05-12,88,5414,Cancelled,Pharma
9309,321,Ware House A,2026-05-28,2026-06-07,81,3065,In Transit,FMCG
9310,18,Ware House E,2026-05-25,2026-05-26,68,5283,Delivered,FMCG
9311,376,Ware House B,2026-05-21,2026-05-23,19,9196,Delivered,Industrial
9312,196,Ware House D,2026-05-28,2026-05-29,4,3159,Delivered,Industrial
9313,240,Ware House A,2026-05-24,2026-05-28,23,1826,Cancelled,Automotive
9314,297,Ware House C,2026-05-08,2026-05-09,54,1732,Delayed,FMCG
9315,254,Ware House C,2026-05-17,2026-05-21,79,4640,Delayed,Electronics
9316,28,Ware House C,2026-06-04,2026-06-05,96,8157,Delayed,Automotive
